href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=982,english288,female,"['st. louis', 'missouri', 'usa']",english (eng),['none'],"['26,', 'female', '']",0,naturalistic,['usa'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=983,english289,female,"['fairfax', 'virginia', 'usa']",english (eng),"['italian', 'spanish', 'latin', 'french', '']","['19,', 'female', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=986,english290,male,"['duluth', 'georgia', 'usa']",english (eng),['none'],"['20,', 'male', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1026,english291,male,"['belize city', 'belize']",english (eng),"['spanish', 'creole', 'dutch', '']","['18,', 'male', '']",0,naturalistic,"['belize', 'usa']",18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1051,english292,male,"['kansas city', 'missouri', 'usa']",english (eng),['none'],"['38,', 'male', '']",0,naturalistic,['usa'],38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1052,english293,female,"['billings', 'montana', 'usa']",english (eng),['none'],"['22,', 'female', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1060,english294,female,"['naracoorte', 'australia']",english (eng),"['indonesian', 'french', '']","['19,', 'female', '']",0,naturalistic,"['australia', 'usa']",19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1067,english295,male,"['airdrie', 'alberta', 'canada']",english (eng),"['french', 'german', 'italian', '']","['25,', 'male', '']",0,naturalistic,['canada'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1070,english296,female,"['edmonton', 'alberta', 'canada']",english (eng),"['french', '']","['18,', 'female', '']",0,naturalistic,['canada'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1071,english297,male,"['lindenhurst', 'new york', 'usa']",english (eng),"['german', '']","['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1072,english298,male,"['lismore', 'new south wales', 'australia']",english (eng),['none'],"['22,', 'male', '']",0,naturalistic,['australia'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1075,english299,male,"['windsor', 'ontario', 'canada']",english (eng),"['japanese', '']","['59,', 'male', '']",0,naturalistic,['usa'],59,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1076,english300,male,"['dublin', 'ireland']",english (eng),"['irish', '']","['18,', 'male', '']",0,naturalistic,['ireland'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1078,english301,male,"['toronto', 'ontario', 'canada']",english (eng),['none'],"['41,', 'male', '']",0,naturalistic,['canada'],41,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1085,english302,male,"['melbourne', 'australia']",english (eng),"['finnish', '']","['22,', 'male', '']",0,naturalistic,['australia'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1086,english303,female,"['anaheim', 'california', 'usa']",english (eng),"['arabic', '']","['45,', 'female', '']",0,naturalistic,['usa'],45,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1088,english304,female,"['clare', 'ireland']",english (eng),"['irish', 'french', '']","['20,', 'female', '']",0,naturalistic,['ireland'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1094,english305,female,"['la paz', 'bolivia']",english (eng),"['arabic', 'spanish', '']","['24,', 'female', '']",0,naturalistic,"['uk', 'usa']",7,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1093,english306,female,"['london', 'uk']",english (eng),['none'],"['24,', 'female', '']",0,naturalistic,"['uk', 'usa']",24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1100,english307,male,"['alexandria', 'va', 'usa']",english (eng),"['spanish', '']","['48,', 'male', '']",0,naturalistic,"['usa', 'new zealand']",48,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1101,english308,male,"['cardiff', 'wales', 'uk']",english (eng),"['welsh', '']","['34,', 'male', '']",0,naturalistic,"['uk', 'new zealand']",34,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1105,english309,female,"['dunedin', 'new zealand']",english (eng),"['german', 'french', 'maori', 'japanese', '']","['44,', 'female', '']",0,naturalistic,['new zealand'],44,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1108,english310,female,"['oxford', 'uk']",english (eng),"['punjabi', '']","['37,', 'female', '']",0,naturalistic,"['uk', 'usa']",22,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1110,english311,female,"['detroit', 'michigan', 'usa']",english (eng),['none'],"['38,', 'female', '']",0,naturalistic,['usa'],38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1113,english312,female,"['edmonton', 'alberta', 'canada']",english (eng),"['french', '']","['40,', 'female', '']",0,naturalistic,['canada'],40,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1119,english313,male,"['silver spring', 'maryland', 'usa']",english (eng),"['spanish', '']","['28,', 'male', '']",0,naturalistic,['usa'],28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1120,english314,female,"['memphis', 'tennessee', 'usa']",english (eng),"['french', '']","['26,', 'female', '']",0,naturalistic,['usa'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1121,english315,male,"['los angeles', 'california', 'usa']",english (eng),['none'],"['25,', 'male', '']",0,naturalistic,['usa'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1122,english316,male,"['sacramento', 'california', 'usa']",english (eng),['none'],"['33,', 'male', '']",0,naturalistic,['usa'],33,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1132,english317,male,"['burlington', 'vermont', 'usa']",english (eng),['none'],"['26,', 'male', '']",0,naturalistic,['usa'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1137,english318,male,"['sarnia', 'ontario', 'canada']",english (eng),['none'],"['46,', 'male', '']",0,naturalistic,['canada'],46,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1138,english319,male,"['grimsby', 'lincolnshire', 'uk']",english (eng),['none'],"['29,', 'male', '']",0,naturalistic,['uk'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1162,english320,female,"['maryland county', 'liberia']",english (eng),"['grebo', '']","['59,', 'female', '']",0,naturalistic,"['liberia', 'usa']",59,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1163,english321,male,"['brooklyn', 'new york', 'usa']",english (eng),"['yiddish', 'french', 'hebrew', '']","['52,', 'male', '']",0,naturalistic,['usa'],52,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1172,english322,male,"['yorkton', 'saskatchewan', 'canada']",english (eng),['none'],"['29,', 'male', '']",0,naturalistic,['canada'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1173,english323,female,"['regina', 'saskatchewan', 'canada']",english (eng),['none'],"['31,', 'female', '']",0,naturalistic,['canada'],31,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1174,english324,male,"['st. marys', 'ontario', 'canada']",english (eng),"['french', '']","['28,', 'male', '']",0,naturalistic,['canada'],28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1176,english325,male,"['reading', 'pennsylvania', 'usa']",english (eng),"['italian', '']","['32,', 'male', '']",0,naturalistic,['usa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1188,english326,male,"['fairborn', 'ohio', 'usa']",english (eng),['none'],"['53,', 'male', '']",0,naturalistic,['usa'],50,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1205,english327,male,"['dunedin', 'florida', 'usa']",english (eng),['none'],"['27,', 'male', '']",0,naturalistic,['usa'],27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1206,english328,female,"['hollywood', 'florida', 'usa']",english (eng),"['thai', '']","['23,', 'female', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1207,english329,female,"['boise', 'idaho', 'usa']",english (eng),"['french', '']","['21,', 'female', '']",0,naturalistic,['usa'],19,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1208,english330,female,"['augusta', 'georgia', 'usa']",english (eng),"['french', '']","['18,', 'female', '']",0,naturalistic,['usa'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1209,english331,female,"['perth', 'australia']",english (eng),['none'],"['28,', 'female', '']",0,naturalistic,['australia'],28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1212,english332,female,"['baltimore', 'maryland', 'usa']",english (eng),['none'],"['20,', 'female', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1214,english333,female,"['spokane', 'washington', 'usa']",english (eng),['none'],"['32,', 'female', '']",0,naturalistic,['usa'],29,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1215,english334,female,"['derby', 'england', 'uk']",english (eng),['none'],"['18,', 'female', '']",0,naturalistic,['uk'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1216,english335,male,"['washington', 'district of columbia', 'usa']",english (eng),['none'],"['6,', 'male', '']",0,naturalistic,['usa'],6,6
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1217,english336,female,"['baltimore', 'maryland', 'usa']",english (eng),['none'],"['46,', 'female', '']",0,naturalistic,['usa'],44,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1218,english337,female,"['jersey city', 'new jersey', 'usa']",english (eng),['none'],"['84,', 'female', '']",0,naturalistic,"['usa', 'canada']",84,84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1219,english338,female,"['sydney', 'australia']",english (eng),"['french', '']","['53,', 'female', '']",0,naturalistic,"['australia', 'canada']",53,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1220,english339,male,"['chicago', 'illinois', 'usa']",english (eng),['none'],"['54,', 'male', '']",0,naturalistic,"['usa', 'canada']",54,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1222,english340,male,"['charleston', 'west virginia', 'usa']",english (eng),['none'],"['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1224,english341,female,"['new york', 'new york', 'usa']",english (eng),"['german', '']","['23,', 'female', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1225,english342,male,"['kansas city', 'missouri', 'usa']",english (eng),['none'],"['33,', 'male', '']",0,naturalistic,['usa'],33,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1226,english343,male,"['portland', 'maine', 'usa']",english (eng),"['german', 'spanish', '']","['23,', 'male', '']",0,naturalistic,['usa'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1232,english344,female,"['lumberton', 'north carolina', 'usa']",english (eng),"['french', 'spanish', '']","['19,', 'female', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1233,english345,male,"['kansas city', 'missouri', 'usa']",english (eng),"['spanish', '']","['20,', 'male', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1235,english346,male,"['east hartford', 'connecticut', 'usa']",english (eng),"['french', '']","['60,', 'male', '']",0,naturalistic,['usa'],60,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1236,english347,female,"['burnsville', 'minnesota', 'usa']",english (eng),"['spanish', '']","['22,', 'female', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1237,english348,female,"['las pinas', 'philippines']",english (eng),"['tagalog', '']","['20,', 'female', '']",0,naturalistic,['philippines'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1239,english349,female,"['warrenton', 'virginia', 'usa']",english (eng),['none'],"['24,', 'female', '']",0,naturalistic,['usa'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1241,english350,female,"['polesworth', 'staffordshire', 'uk']",english (eng),['none'],"['18,', 'female', '']",0,naturalistic,['uk'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1242,english351,male,"['carthage', 'missouri', 'usa']",english (eng),['none'],"['37,', 'male', '']",0,naturalistic,['usa'],37,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1243,english352,male,"['singapore', 'singapore']",english (eng),"['mandarin', 'hokkien', 'cantonese', 'hainanese', '']","['25,', 'male', '']",0,naturalistic,['singapore'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1246,english353,male,"['saskatoon', 'saskatchewan', 'canada']",english (eng),"['french', '']","['18,', 'male', '']",0,naturalistic,['canada'],18,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1250,english354,female,"['christchurch', 'new zealand']",english (eng),"['maori', 'french', 'german', '']","['23,', 'female', '']",0,naturalistic,"['new zealand', 'ireland', 'uk', 'usa']",22,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1256,english355,male,"['los angeles', 'california', 'usa']",english (eng),"['vietnamese', '']","['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1257,english356,female,"['morden', 'manitoba', 'canada']",english (eng),['none'],"['23,', 'female', '']",0,naturalistic,['canada'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1258,english357,male,"['alto', 'georgia', 'usa']",english (eng),"['german', '']","['24,', 'male', '']",0,naturalistic,['usa'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1259,english358,male,"['fredericton', 'new brunswick', 'canada']",english (eng),['none'],"['19,', 'male', '']",0,naturalistic,['canada'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1276,english359,male,"['sackville', 'new brunswick', 'canada']",english (eng),"['french', 'latin', 'german', 'italian', 'spanish', '']","['32,', 'male', '']",0,naturalistic,"['canada', 'usa']",32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1277,english360,female,"['erie', 'pennsylvania', 'usa']",english (eng),"['hebrew', '']","['19,', 'female', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1280,english361,female,"['burnsville', 'minnesota', 'usa']",english (eng),"['spanish', 'chinese', '']","['20,', 'female', '']",0,naturalistic,['usa'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1281,english362,male,"['cork', 'ireland']",english (eng),"['irish', '']","['21,', 'male', '']",0,naturalistic,['ireland'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1287,english363,male,"['castle donington', 'uk']",english (eng),['none'],"['20,', 'male', '']",0,naturalistic,['uk'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1288,english364,female,"['sydney', 'australia']",english (eng),"['french', 'tagalog', '']","['28,', 'female', '']",0,naturalistic,['australia'],24,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1292,english365,male,"['oxford', 'uk']",english (eng),"['french', '']","['52,', 'male', '']",0,naturalistic,['uk'],52,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1293,english366,female,"['bournesmouth', 'uk']",english (eng),['none'],"['25,', 'female', '']",0,naturalistic,['uk'],25,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1294,english367,female,"['birkenhead', 'uk']",english (eng),"['french', 'russian', '']","['25,', 'female', '']",0,naturalistic,['uk'],23,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1295,english368,male,"['strattford-on-avon', 'uk']",english (eng),"['french', 'german', '']","['43,', 'male', '']",0,naturalistic,"['uk', 'singapore']",43,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1297,english369,male,"['mcminnville', 'oregon', 'usa']",english (eng),"['spanish', '']","['27,', 'male', '']",0,naturalistic,['usa'],27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1302,english370,male,"['pondicherry', 'india']",english (eng),"['french', 'tamil', '']","['22,', 'male', '']",0,naturalistic,"['canada', 'ireland']",16,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1303,english371,female,"['colorado springs', 'colorado', 'usa']",english (eng),"['french', '']","['27,', 'female', '']",0,naturalistic,"['usa', 'canada']",27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1307,english372,male,"['christiansburg', 'virginia', 'usa']",english (eng),['none'],"['80,', 'male', '']",0,naturalistic,['usa'],80,80
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1308,english373,male,"['russellville', 'kentucky', 'usa']",english (eng),['none'],"['22,', 'male', '']",0,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1310,english374,male,"['milford haven', 'wales', 'uk']",english (eng),"['welsh', '']","['36,', 'male', '']",0,naturalistic,['uk'],36,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1312,english375,male,"['manchester', 'connecticut', 'usa']",english (eng),"['spanish', '']","['28,', 'male', '']",0,naturalistic,"['usa', 'uk']",28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1315,english376,male,"['pasadena', 'california', 'usa']",english (eng),['none'],"['46,', 'male', '']",0,naturalistic,['usa'],46,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1319,english377,female,"['trenton', 'michigan', 'usa']",english (eng),['none'],"['32,', 'female', '']",0,naturalistic,['usa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1320,english378,female,"['silver spring', 'maryland', 'usa']",english (eng),['none'],"['38,', 'female', '']",0,naturalistic,['usa'],38,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1321,english379,male,"['summit', 'new jersey', 'usa']",english (eng),['none'],"['43,', 'male', '']",0,naturalistic,['usa'],43,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1323,english380,female,"['roanoke', 'virginia', 'usa']",english (eng),"['spanish', 'french', '']","['34,', 'female', '']",0,naturalistic,['usa'],33,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1324,english381,male,"['pike county', 'kentucky', 'usa']",english (eng),['none'],"['85,', 'male', '']",0,naturalistic,['usa'],85,85
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1325,english382,male,"['arlington', 'virginia', 'usa']",english (eng),['none'],"['34,', 'male', '']",0,naturalistic,['usa'],29,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1326,english383,female,"['washington', 'district of columbia', 'usa']",english (eng),['none'],"['32,', 'female', '']",0,naturalistic,['usa'],22,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1327,english384,male,"['williamson', 'west virginia', 'usa']",english (eng),['none'],"['57,', 'male', '']",0,naturalistic,['usa'],57,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1328,english385,female,"['mcveigh', 'kentucky', 'usa']",english (eng),['none'],"['77,', 'female', '']",0,naturalistic,['usa'],77,77
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1330,english386,female,"['los angeles', 'california', 'usa']",english (eng),"['spanish', '']","['56,', 'female', '']",0,naturalistic,['usa'],56,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1331,english387,female,"['lancaster', 'california', 'usa']",english (eng),"['spanish', '']","['21,', 'female', '']",0,naturalistic,['usa'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1332,english388,female,"['bluefield', 'west virginia', 'usa']",english (eng),['none'],"['70,', 'female', '']",0,naturalistic,['usa'],70,70
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1333,english389,female,"['aldie', 'virginia', 'usa']",english (eng),['none'],"['71,', 'female', '']",0,naturalistic,['usa'],71,71
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1334,english390,male,"['milwaukee', 'wisconsin', 'usa']",english (eng),"['mandarin', 'taiwanese', '']","['74,', 'male', '']",0,naturalistic,['usa'],67,74
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1335,english391,female,"['milton', 'florida', 'usa']",english (eng),['none'],"['84,', 'female', '']",0,naturalistic,['usa'],84,84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1336,english392,male,"['warrenton', 'virginia', 'usa']",english (eng),['none'],"['62,', 'male', '']",0,naturalistic,['usa'],62,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1337,english393,female,"['washington', 'district of columbia', 'usa']",english (eng),"['french', '']","['58,', 'female', '']",0,naturalistic,['usa'],58,58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1339,english394,female,"['aiken', 'south carolina', 'usa']",english (eng),['none'],"['82,', 'female', '']",0,naturalistic,['usa'],82,82
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1340,english395,male,"['alexandria', 'virginia', 'usa']",english (eng),['none'],"['39,', 'male', '']",0,naturalistic,['usa'],39,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1341,english396,female,"['orange', 'virginia', 'usa']",english (eng),['none'],"['48,', 'female', '']",0,naturalistic,['usa'],48,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1342,english397,female,"['wadesboro', 'north carolina', 'usa']",english (eng),['none'],"['76,', 'female', '']",0,naturalistic,['usa'],76,76
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1343,english398,female,"['salisbury', 'north carolina', 'usa']",english (eng),['none'],"['83,', 'female', '']",0,naturalistic,['usa'],83,83
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1345,english399,female,"['la grange', 'georgia', 'usa']",english (eng),['none'],"['80,', 'female', '']",0,naturalistic,['usa'],80,80
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1348,english400,female,"['shanklin', 'isle of wight', 'uk']",english (eng),['none'],"['59,', 'female', '']",0,naturalistic,['canada'],55,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1349,english401,male,"['lucerne', 'switzerland']",english (eng),['none'],"['26,', 'male', '']",0,naturalistic,['australia'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1350,english402,female,"['canberra', 'australia']",english (eng),['none'],"['26,', 'female', '']",0,naturalistic,['australia'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1351,english403,female,"['sydney', 'australia']",english (eng),['none'],"['29,', 'female', '']",0,naturalistic,['australia'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1352,english404,male,"['windsor', 'australia']",english (eng),"['italian', 'japanese', '']","['29,', 'male', '']",0,naturalistic,['australia'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1353,english405,female,"['geelong', 'australia']",english (eng),"['german', 'indonesian', '']","['32,', 'female', '']",0,naturalistic,"['australia', 'usa']",30,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1358,english406,female,"['pensacola', 'florida', 'usa']",english (eng),['none'],"['24,', 'female', '']",0,naturalistic,['usa'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1360,english407,male,"['windsor', 'ontario', 'canada']",english (eng),"['maltese', '']","['47,', 'male', '']",0,naturalistic,['canada'],47,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1361,english408,male,"['lynwood', 'california', 'usa']",english (eng),"['spanish', '']","['64,', 'male', '']",0,naturalistic,['usa'],64,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1362,english409,female,"['maitland', 'australia']",english (eng),"['french', '']","['60,', 'female', '']",0,naturalistic,['australia'],60,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1363,english410,male,"['hamilton', 'new zealand']",english (eng),['none'],"['35,', 'male', '']",0,naturalistic,"['New Zealand', 'Australia']",35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1371,english411,female,"['washington', 'district of columbia', 'usa']",english (eng),"['spanish', '']","['26,', 'female', '']",0,naturalistic,['usa'],26,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1372,english412,female,"['washington', 'district of columbia', 'usa']",english (eng),"['german', '']","['31,', 'female', '']",0,naturalistic,['usa'],25,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1373,english413,female,"['manchester', 'england', 'uk']",english (eng),['none'],"['20,', 'female', '']",0,naturalistic,['uk'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1374,english414,female,"['woonsocket', 'rhode island', 'usa']",english (eng),['none'],"['30,', 'female', '']",0,naturalistic,['usa'],30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1375,english415,male,"['woonsocket', 'rhode island', 'usa']",english (eng),['none'],"['32,', 'male', '']",0,naturalistic,['usa'],32,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1377,english416,male,"['sydney', 'australia']",english (eng),"['portuguese', '']","['34,', 'male', '']",0,naturalistic,"['australia', 'usa']",20,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1380,english417,female,"['cardiff', 'wales', 'uk']",english (eng),"['german', '']","['20,', 'female', '']",0,naturalistic,['uk'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1384,english418,male,"['arlington', 'virginia']",english (eng),['none'],"['29,', 'male', '']",0,naturalistic,['usa'],29,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1385,english419,male,"['youngstown', 'ohio', 'usa']",english (eng),"['german', 'gaelic', '']","['27,', 'male', '']",0,naturalistic,['usa'],27,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1387,english420,male,"['auckland', 'new zealand']",english (eng),['none'],"['21,', 'male', '']",0,naturalistic,['new zealand'],21,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1388,english421,male,"['landstuhl', 'germany']",english (eng),"['french', 'mandarin', '']","['38,', 'male', '']",0,naturalistic,['usa'],25,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1390,english422,male,"['rochester', 'new york', 'usa']",english (eng),"['spanish', '']","['31,', 'male', '']",0,naturalistic,['usa'],31,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1395,english423,female,"['baltimore', 'maryland', 'usa']",english (eng),"['spanish', 'german', 'italian', '']","['24,', 'female', '']",0,naturalistic,['usa'],24,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1409,english424,male,"['danville', 'virginia', 'usa']",english (eng),['none'],"['75,', 'male', '']",0,naturalistic,['usa'],75,75
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1410,english425,male,"['danville', 'virginia', 'usa']",english (eng),['none'],"['31,', 'male', '']",0,naturalistic,['usa'],31,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1411,english426,female,"['florence', 'south carolina', 'usa']",english (eng),['none'],"['30,', 'female', '']",0,naturalistic,['usa'],30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1412,english427,female,"['hanover', 'pennsylvania', 'usa']",english (eng),['none'],"['68,', 'female', '']",0,naturalistic,['usa'],68,68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1413,english428,female,"['kingstree', 'south carolina', 'usa']",english (eng),['none'],"['55,', 'female', '']",0,naturalistic,['usa'],55,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1416,english429,female,"['philadelphia', 'pennsylvania', 'usa']",english (eng),"['german', '']","['19,', 'female', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1419,english430,female,"['melbourne', 'australia']",english (eng),['none'],"['23,', 'female', '']",0,naturalistic,['australia'],23,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1423,english431,female,"['green bay', 'wisconsin', 'usa']",english (eng),"['german', '']","['23,', 'female', '']",0,naturalistic,['usa'],23,23
