href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=196,greek2,female,"['athens', 'greece']",greek (ell),"['french', '']","['26,', 'female', '']",9,academic,['usa'],1.5,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=197,greek3,female,"['karprenici', 'greece']",greek (ell),['none'],"['37,', 'female', '']",15,academic,['usa'],22,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=570,greek4,male,"['ioannina', 'greece']",greek (ell),"['german', '']","['37,', 'male', '']",7,academic,[''],0,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=621,greek5,male,"['nicosia', 'cyprus']",greek (ell),['none'],"['51,', 'male', '']",25,academic,['usa'],29,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=813,greek6,female,"['igoumenitsa', 'greece']",greek (ell),['none'],"['62,', 'female', '']",12,academic,['usa'],44,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1102,greek7,male,"['athens', 'greece']",greek (ell),"['french', '']","['18,', 'male', '']",4,naturalistic,['uk'],0.25,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1415,greek8,male,"['athens', 'greece']",greek (ell),"['french', '']","['37,', 'male', '']",3,academic,['uk'],0.2,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1418,greek9,female,"['athens', 'greece']",greek (ell),"['spanish', 'french', 'portuguese', '']","['23,', 'female', '']",6,academic,[''],0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1620,greek10,male,"['nicosia', 'cyprus']",greek (ell),['none'],"['58,', 'male', '']",14,academic,['usa'],29,58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1634,greek11,female,"['athens', 'greece']",greek (ell),"['spanish', '']","['21,', 'female', '']",3,naturalistic,['usa'],20,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1712,greek12,male,"['bethlehem', 'pennsylvania', 'usa']",greek (ell),['none'],"['24,', 'male', '']",4,naturalistic,['usa'],20,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1804,greek13,female,"['vlore', 'albania']",greek (ell),"['albanian', '']","['23,', 'female', '']",6,academic,['usa'],13,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1816,greek14,female,"['lancaster', 'pennsylvania', 'usa']",greek (ell),"['french', '']","['22,', 'female', '']",3,naturalistic,['usa'],22,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1839,greek15,female,"['jerusalem', 'israel']",greek (ell),"['french', 'hebrew', 'arabic', '']","['81,', 'female', '']",8,academic,['usa'],6,81
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2745,greek16,male,"['paros', 'greece']",greek (ell),"['german', 'spanish', 'turkish', '']","['61,', 'male', '']",7,academic,['usa'],18,61
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2746,greek17,female,"['mantoudi', 'greece']",greek (ell),"['romanian', 'spanish', '']","['55,', 'female', '']",9,academic,['usa'],2,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=198,gujarati1,male,"['ahmedabad', 'india']",gujarati (guj),"['hindi-urdu', '']","['20,', 'male', '']",15,academic,['usa'],0.5,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=199,gujarati2,male,"['bombay', 'india']",gujarati (guj),"['hindi-urdu', 'sanskrit', 'punjabi', '']","['22,', 'male', '']",8,academic,['usa'],0.3,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=200,gujarati3,female,"['limerick', 'ireland']",gujarati (guj),"['hindi-urdu', '']","['28,', 'female', '']",2,naturalistic,"['india,usa,ireland']",3,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=610,gujarati4,female,"['ahmedabad', 'india']",gujarati (guj),"['hindi', '']","['53,', 'female', '']",16,academic,['usa'],22,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1016,gujarati5,female,"['bombay', 'india']",gujarati (guj),"['hindi', 'marathi', 'urdu', '']","['28,', 'female', '']",3,academic,['usa'],4,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1143,gujarati6,male,"['kutch', 'gujarat', 'india']",gujarati (guj),"['kutchi', 'hindi', '']","['29,', 'male', '']",5,naturalistic,"['india,usa']",23,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1504,gujarati7,female,"['hyderabad', 'india']",gujarati (guj),"['hindi', 'kannada', '']","['40,', 'female', '']",4,academic,['usa'],16,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1678,gujarati8,female,"['ahmedabad', 'india']",gujarati (guj),"['hindi', 'spanish', '']","['27,', 'female', '']",7,academic,['usa'],20,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2041,gujarati9,male,"['surat', 'india']",gujarati (guj),"['hindi', 'sanskrit', '']","['19,', 'male', '']",9,academic,['usa'],1.5,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2292,gujarati10,male,"['bombay', 'india']",gujarati (guj),"['hindi', 'marathi', '']","['24,', 'male', '']",7,naturalistic,['usa'],5.5,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2301,gujarati11,male,"['jamnagar', 'gujarat', 'india']",gujarati (guj),"['hindi', '']","['25,', 'male', '']",7,academic,['usa'],0.2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2357,gujarati12,female,"['rajkot', 'gujarat', 'india']",gujarati (guj),"['hindi', '']","['23,', 'female', '']",5,academic,['usa'],0.2,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2409,gujarati13,female,"['bombay', 'maharashtra', 'india']",gujarati (guj),"['hindi', 'marathi', '']","['25,', 'female', '']",5,academic,['usa'],2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2416,gujarati14,male,"['bombay', 'india']",gujarati (guj),"['hindi', 'marathi', '']","['23,', 'male', '']",3,naturalistic,['usa'],1,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2498,gujarati15,female,"['rajkot', 'india']",gujarati (guj),"['hindi', 'german', '']","['20,', 'female', '']",3,academic,['usa'],2,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2558,gujarati16,female,"['bombay', 'india']",gujarati (guj),"['hindi', '']","['20,', 'female', '']",3,academic,['singapore'],20,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2824,gujarati17,female,"['bombay', 'india']",gujarati (guj),"['hindi', '']","['50,', 'female', '']",16,academic,['usa'],30,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=201,gusii1,male,"['nairobi', 'kenya']",gusii (guz),"['kiswahili', 'kikuyu', '']","['44,', 'male', '']",12,academic,['usa'],15,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1153,gusii2,male,"['kisii', 'kenya']",gusii (guz),"['kiswahili', 'kikuyu', 'kamba', '']","['41,', 'male', '']",6,academic,['usa'],8,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1022,hadiyya1,male,"['hosanna', 'ethiopia']",hadiyya (hdy),"['amharic', 'kambaata', '']","['51,', 'male', '']",12,academic,"['uk', 'usa']",8.5,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1032,hadiyya2,male,"['hosanna', 'ethiopia']",hadiyya (hdy),"['amharic', '']","['30,', 'male', '']",11,academic,['usa'],4,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1165,haitiancreolefrench1,male,"['port-au-prince', 'haiti']",haitian creole french (hat),['none'],"['42,', 'male', '']",42,academic,['usa'],1,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1166,haitiancreolefrench2,male,"['port-au-prince', 'haiti']",haitian creole french (hat),"['french', '']","['40,', 'male', '']",35,academic,['usa'],5,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1167,haitiancreolefrench3,male,"['port-au-prince', 'haiti']",haitian creole french (hat),"['french', '']","['43,', 'male', '']",41,academic,['usa'],5,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1168,haitiancreolefrench4,male,"['port-au-prince', 'haiti']",haitian creole french (hat),"['french', 'spanish', '']","['21,', 'male', '']",21,academic,['usa'],0.7,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1169,haitiancreolefrench5,female,"['port-au-prince', 'haiti']",haitian creole french (hat),"['french', '']","['54,', 'female', '']",51,academic,['usa'],5,54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1866,haitiancreolefrench6,female,"['ouanaminthe', 'haiti']",haitian creole french (hat),['none'],"['18,', 'female', '']",16,naturalistic,['usa'],1,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2500,haitiancreolefrench7,male,"['port-au-prince', 'haiti']",haitian creole french (hat),"['spanish', '']","['33,', 'male', '']",8,academic,['usa'],23,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1034,hausa1,male,"['kano', 'nigeria']",hausa (hau),"['arabic', 'french', '']","['49,', 'male', '']",7,academic,"['nigeria', 'usa']",28,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1035,hausa2,male,"['bauchi', 'nigeria']",hausa (hau),['none'],"['46,', 'male', '']",10,academic,"['nigeria', 'usa']",46,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1036,hausa3,female,"['malumfashi', 'nigeria']",hausa (hau),['none'],"['47,', 'female', '']",6,academic,"['nigeria', 'usa']",47,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1039,hausa4,male,"['kano', 'nigeria']",hausa (hau),['none'],"['62,', 'male', '']",10,academic,"['nigeria', 'uk', 'usa']",62,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1047,hausa5,female,"['maine', 'niger']",hausa (hau),"['zarma', 'fulani', 'french', '']","['43,', 'female', '']",12,academic,"['niger', 'usa']",13.5,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1048,hausa6,male,"['kano', 'nigeria']",hausa (hau),['none'],"['48,', 'male', '']",6,academic,"['nigeria', 'usa']",48,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1050,hausa7,male,"['sokoto', 'nigeria']",hausa (hau),"['serbian', '']","['52,', 'male', '']",7,academic,"['nigeria', 'usa']",52,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1136,hausa8,male,"['katsina', 'nigeria']",hausa (hau),"['arabic', 'fulani', '']","['30,', 'male', '']",7,academic,['usa'],4,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1408,hausa9,male,"['kaltungo', 'gombe', 'nigeria']",hausa (hau),"['tangale', '']","['43,', 'male', '']",5,naturalistic,"['nigeria', 'uk', 'usa']",43,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2580,hausa10,female,"['kaduna', 'nigeria']",hausa (hau),"['fulani', 'yoruba', 'igbo', '']","['29,', 'female', '']",3,academic,[''],0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=202,hebrew1,male,"['yehud', 'israel']",hebrew (heb),['none'],"['23,', 'male', '']",10,academic,[''],0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=203,hebrew2,male,"['jerusalem', 'israel']",hebrew (heb),['none'],"['24,', 'male', '']",10,academic,[''],0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=204,hebrew3,male,"['haifa', 'israel']",hebrew (heb),['none'],"['33,', 'male', '']",8,academic,['usa'],1.5,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=205,hebrew4,female,"['haifa', 'israel']",hebrew (heb),"['spanish', '']","['20,', 'female', '']",9,academic,['canada'],0.5,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=206,hebrew5,male,"['netanya', 'israel']",hebrew (heb),['none'],"['23,', 'male', '']",10,academic,['usa'],3,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=411,hebrew6,female,"['rishon', 'israel']",hebrew (heb),"['french', 'spanish', 'german', '']","['33,', 'female', '']",9,academic,[''],0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=941,hebrew7,male,"['jerusalem', 'israel']",hebrew (heb),['none'],"['52,', 'male', '']",12,naturalistic,['usa'],40,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1074,hebrew8,male,"['jerusalem', 'israel']",hebrew (heb),"['italian', 'spanish', 'french', '']","['28,', 'male', '']",7,naturalistic,[''],0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1725,hebrew9,male,"['petah-tiqwa', 'israel']",hebrew (heb),['none'],"['23,', 'male', '']",4,naturalistic,['usa'],22,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2768,hebrew10,female,"['tel aviv', 'israel']",hebrew (heb),"['german', '']","['52,', 'female', '']",10,academic,"['uk', 'usa']",22,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2840,hebrew11,female,"['jerusalem', 'israel']",hebrew (heb),"['spanish', '']","['26,', 'female', '']",9,academic,['usa'],0.9,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1902,hiligaynon1,female,"['bago city', 'philippines']",hiligaynon (hil),"['tagalog', 'german', 'visayan', 'spanish', '']","['53,', 'female', '']",7,academic,['usa'],12,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2553,hiligaynon2,female,"['koronadal', 'philippines']",hiligaynon (hil),"['cebuano', 'tagalog', '']","['26,', 'female', '']",5,academic,"['us', 'australia']",1.3,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=207,hindi1,male,"['nagpur', 'maharashtra', 'india']",hindi (hin),"['marathi', 'punjabi', '']","['27,', 'male', '']",2,academic,"['uk,usa']",3.5,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=587,hindi2,male,"['hyderabad', 'india']",hindi (hin),"['french', '']","['31,', 'male', '']",3,academic,"['usa', 'canada']",8,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=593,hindi3,male,"['jalandhar', 'india']",hindi (hin),"['punjabi', 'urdu', '']","['42,', 'male', '']",5,academic,['usa'],25,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=765,hindi4,female,"['bhilwara', 'rajisthan', 'india']",hindi (hin),"['rajasthani', 'gujarati', 'punjabi', 'tamil', 'telugu', '']","['28,', 'female', '']",14,academic,['usa'],2,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=845,hindi5,female,"['hubballi', 'karnataka', 'india']",hindi (hin),"['sanskrit', 'pali', '']","['64,', 'female', '']",10,academic,['usa'],40,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=866,hindi6,female,"['new delhi', 'india']",hindi (hin),"['punjabi', '']","['27,', 'female', '']",4,academic,['usa'],1,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=867,hindi7,female,"['allahabad', 'utter pardesh', 'india']",hindi (hin),"['bengali', 'urdu', '']","['60,', 'female', '']",5,academic,['usa'],30,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=910,hindi8,male,"['imphal', 'india']",hindi (hin),"['punjabi', '']","['19,', 'male', '']",8,academic,['usa'],0.75,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1017,hindi9,male,"['durgapur', 'west bengal', 'india']",hindi (hin),"['bengali', '']","['31,', 'male', '']",4,academic,['usa'],8,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1202,hindi10,female,"['new delhi', 'india']",hindi (hin),"['french', '']","['19,', 'female', '']",10.5,naturalistic,['usa'],8,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1437,hindi11,male,"['chandigarh', 'india']",hindi (hin),"['punjabi', '']","['20,', 'male', '']",4,academic,['usa'],7,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1440,hindi12,female,"['allahabad', 'india']",hindi (hin),['none'],"['25,', 'female', '']",4,academic,['usa'],4,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1633,hindi13,female,"['jaipur', 'india']",hindi (hin),"['rajasthani', 'garhwali', '']","['43,', 'female', '']",13,academic,['usa'],0.1,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1697,hindi14,male,"['new delhi', 'india']",hindi (hin),['none'],"['53,', 'male', '']",12,academic,['usa'],25,53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1794,hindi15,female,"['new delhi', 'india']",hindi (hin),"['german', '']","['23,', 'female', '']",1,naturalistic,['usa'],1,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1966,hindi16,male,"['new delhi', 'india']",hindi (hin),"['russian', '']","['25,', 'male', '']",5,academic,['usa'],4,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1988,hindi17,female,"['new delhi', 'india']",hindi (hin),['none'],"['47,', 'female', '']",3,academic,['usa'],24,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2125,hindi18,female,"['new delhi', 'india']",hindi (hin),"['punjabi', 'gujarati', 'sanskrit', '']","['21,', 'female', '']",5,academic,['usa'],0.4,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2206,hindi19,male,"['irving', 'texas', 'usa']",hindi (hin),"['german', 'japanese', 'latin', 'old', 'english', '']","['19,', 'male', '']",0,naturalistic,['usa'],19,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2209,hindi20,male,"['hazaribagh', 'jharkhand', 'india']",hindi (hin),"['punjabi', 'kannada', '']","['27,', 'male', '']",4,academic,['usa'],0.1,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2236,hindi21,male,"['faridabad', 'haryana', 'india']",hindi (hin),['none'],"['26,', 'male', '']",4,academic,['usa'],1,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2242,hindi22,male,"['meerut', 'uttar pradesh', 'india']",hindi (hin),['none'],"['28,', 'male', '']",5,academic,['usa'],1,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2303,hindi23,male,"['raj nagar', 'rajasthan', 'india']",hindi (hin),"['marathi', 'gujarati', '']","['25,', 'male', '']",3,academic,['usa'],0.3,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2352,hindi24,female,"['jamshedpur', 'jharkhand', 'india']",hindi (hin),['none'],"['23,', 'female', '']",2,naturalistic,['usa'],0.5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2353,hindi25,male,"['pune', 'maharashtra', 'india']",hindi (hin),"['marathi', '']","['24,', 'male', '']",6,academic,['usa'],1,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2354,hindi26,male,"['kolkata', 'west bengal', 'india']",hindi (hin),"['bengali', 'punjabi', '']","['25,', 'male', '']",6,academic,['usa'],0.6,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2356,hindi27,male,"['surat', 'gujarat', 'india']",hindi (hin),"['gujarati', 'french', 'marwari', '']","['22,', 'male', '']",5,academic,['usa'],0.3,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2366,hindi28,male,"['patna', 'india']",hindi (hin),['none'],"['21,', 'male', '']",5,academic,[''],0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2459,hindi29,male,"['chennai', 'tamil nadu', 'india']",hindi (hin),"['telugu', 'kannada', 'gujarati', '']","['24,', 'male', '']",3,academic,['usa'],0.5,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2478,hindi30,female,"['ludhiana', 'india']",hindi (hin),"['urdu', 'punjabi', '']","['37,', 'female', '']",5,academic,['usa'],2.5,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2609,hindi31,female,"['rajkot', 'gujarat', 'india']",hindi (hin),"['gujarati', '']","['36,', 'female', '']",5,academic,['usa'],13,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2703,hindi32,female,"['new delhi', 'india']",hindi (hin),['none'],"['27,', 'female', '']",9,academic,['usa'],1,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2764,hindi33,female,"['hyderabad', 'india']",hindi (hin),"['telugu', 'arabic', 'french', 'greek', 'sanskrit', '']","['44,', 'female', '']",6,naturalistic,"['uk', 'canada', 'usa']",30,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2937,hindi34,male,"['pune', 'india']",hindi (hin),"['tamil', 'marathi', '']","['29,', 'male', '']",5,academic,[''],0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=582,hindko1,male,"['ghazi', 'pakistan']",hindko (hno),"['urdu', 'panjabi', '']","['62,', 'male', '']",6,academic,['usa'],36,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2044,hmong1,male,"['louangphabang', 'laos']",hmong (mww),"['thai', 'lao', 'french', '']","['35,', 'male', '']",7,academic,['usa'],28,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2045,hmong2,male,"['long tieng', 'laos']",hmong (mww),"['lao', 'french', '']","['47,', 'male', '']",11.5,academic,['usa'],36,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2389,homesign1,male,"['bombay', 'maharashtra', 'india']",home sign,"['american', 'sign', 'language', '']","['40,', 'male', '']",5,academic,['usa'],20,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=209,hungarian1,female,"['cegled', 'hungary']",hungarian (hun),['none'],"['22.5,', 'female', '']",20,academic,"['uk,usa']",1.5,22.5
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=210,hungarian2,female,"['clug', 'romania']",hungarian (hun),"['romanian', 'german', '']","['22,', 'female', '']",8,academic,['usa'],1,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=211,hungarian3,male,"['brasov', 'romania']",hungarian (hun),"['romanian', '']","['34,', 'male', '']",8,academic,['usa'],5,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=594,hungarian4,male,"['szeged', 'hungary']",hungarian (hun),"['german', 'french', 'spanish', '']","['26,', 'male', '']",5,academic,['usa'],6,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=846,hungarian5,female,"['budapest', 'hungary']",hungarian (hun),"['french', '']","['29,', 'female', '']",27,academic,['usa'],2,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=880,hungarian6,female,"['budapest', 'hungary']",hungarian (hun),"['russian', 'french', 'german', '']","['38,', 'female', '']",14,academic,"['usa,uk']",7,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1139,hungarian7,female,"['budapest', 'hungary']",hungarian (hun),"['german', '']","['57,', 'female', '']",17,naturalistic,['usa'],40,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1298,hungarian8,female,"['pinkoc', 'hungary']",hungarian (hun),['none'],"['86,', 'female', '']",86,naturalistic,[''],0,86
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2018,hungarian9,male,"['budapest', 'hungary']",hungarian (hun),"['spanish', 'german', 'french', '']","['73,', 'male', '']",15,academic,['usa'],58,73
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2429,hungarian10,female,"['szeged', 'hungary']",hungarian (hun),"['italian', '']","['68,', 'female', '']",40,academic,['usa'],35,68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2610,hungarian11,female,"['tolcsva', 'borsod', 'hungary']",hungarian (hun),['none'],"['58,', 'female', '']",14,academic,"['usa', 'uk']",2,58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2755,hungarian12,female,"['szeged', 'hungary']",hungarian (hun),"['spanish', '']","['22,', 'female', '']",10,academic,[''],0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2757,hungarian13,female,"['miskolc', 'hungary']",hungarian (hun),"['german', '']","['27,', 'female', '']",10,academic,[''],0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1184,ibibio1,male,"['uyo', 'akwa ibom', 'nigeria']",ibibio (ibb),['none'],"['52,', 'male', '']",3,naturalistic,"['nigeria', 'uk', 'usa']",52,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1185,ibibio2,female,"['abak', 'akwa ibom', 'nigeria']",ibibio (ibb),['none'],"['45,', 'female', '']",4,naturalistic,"['nigeria', 'uk', 'usa']",45,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1691,ibibio3,male,"['lagos', 'nigeria']",ibibio (ibb),"['yoruba', '']","['36,', 'male', '']",6,academic,['usa'],13,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=422,icelandic1,male,"['reykjavik', 'iceland']",icelandic (isl),"['danish', 'german', '']","['21,', 'male', '']",11,academic,[''],0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=665,icelandic2,female,"['akranes', 'iceland']",icelandic (isl),"['danish', 'german', 'french', 'latin', '']","['43,', 'female', '']",12,academic,['usa'],5,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=814,icelandic3,female,"['reykjavik', 'iceland']",icelandic (isl),"['spanish', 'danish', '']","['36,', 'female', '']",20,naturalistic,['usa'],7,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1821,ife1,male,"['lome', 'togo']",ife (ife),"['french', 'spanish', '']","['30,', 'male', '']",12,academic,['usa'],13,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=212,igbo1,female,"['imo state', 'imo state', 'nigeria']",igbo (ibo),['none'],"['23,', 'female', '']",12,academic,['usa'],0.4,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=760,igbo2,male,"['kafanchan', 'nigeria']",igbo (ibo),['none'],"['65,', 'male', '']",14,academic,['uk'],7,65
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1040,igbo3,male,"['lagos', 'nigeria']",igbo (ibo),"['yoruba', 'efik', '']","['35,', 'male', '']",5,academic,"['nigeria', 'usa']",35,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2747,igbo4,male,"['onitsha', 'nigeria']",igbo (ibo),"['spanish', '']","['22,', 'male', '']",6,naturalistic,['usa'],17,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1182,kalanga1,male,"['francistown', 'botswana']",kalanga (kck),"['tswana', 'ndebele', '']","['30,', 'male', '']",9,academic,"['botswana', 'usa']",30,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2751,indonesian13,female,"['jakarta', 'indonesia']",indonesian (ind),"['spanish', 'german', '']","['48,', 'female', '']",10,academic,"['singapore', 'usa']",12,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1762,irish1,male,"['dublin', 'ireland']",irish (gle),"['german', 'french', 'spanish', 'serbian', '']","['28,', 'male', '']",3,naturalistic,"['ireland', 'usa']",28,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=217,italian1,female,"['carbonia', 'italy']",italian (ita),"['french', '']","['29,', 'female', '']",22,academic,['usa'],3.5,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=218,italian2,male,"['caltanissetta', 'sicily', 'italy']",italian (ita),"['latin', 'french', 'spanish', '']","['46,', 'male', '']",18,academic,['usa'],0.3,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=219,italian3,male,"['florence', 'italy']",italian (ita),"['french', 'japanese', '']","['55,', 'male', '']",21,academic,['usa'],34,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=220,italian4,female,"['cremona', 'italy']",italian (ita),['none'],"['47,', 'female', '']",11,academic,['usa'],0.2,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=440,italian5,male,"['vicenza', 'veneto', 'italy']",italian (ita),"['spanish', '']","['52,', 'male', '']",25,academic,['usa'],3.5,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=473,italian6,female,"['naples', 'italy']",italian (ita),"['german', '']","['32,', 'female', '']",15,academic,[''],0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=553,italian7,male,"['naples', 'italy']",italian (ita),['none'],"['24,', 'male', '']",8,academic,['usa'],0.1,24
